noun,gender,lang
blase,m,fr
blasement,m,fr
blanchiment d'argent,m,fr
blanchiment,m,fr
blanchissant,m,fr
blanchissement,m,fr
blanquisme,m,fr
blason,m,fr
blanc-seing,m,fr
blanchet,m,fr
blanchissage,m,fr
Blanc-Russien,m,fr
blanc-estoc,m,fr
blanc de noirs,m,fr
blaireau eurasiatique,m,fr
blanc,m,fr
blanc-manger,m,fr
Black Friday,m,fr
blair,m,fr
blagueur,m,fr
bla-bla-bla,m,fr
black-bottom,m,fr
blackboulage,m,fr
bizuth,m,fr
bizut,m,fr
blaireau,m,fr
bivouac,m,fr
bizet,m,fr
bla-bla,m,fr
bizou,m,fr
black bloc,m,fr
bla bla,m,fr
bla bla bla,m,fr
bizutage,m,fr
bivalve,m,fr
bit,m,fr
bitumier,m,fr
bitumage,m,fr
Biterrois,m,fr
bistre,m,fr
bit le moins significatif,m,fr
bitord,m,fr
bistrot,m,fr
bistrage,m,fr
bisteu,m,fr
bistouri,m,fr
bistro,m,fr
bitume,m,fr
biotype,m,fr
bison d'Europe,m,fr
bisexuel,m,fr
biome,m,fr
biplan,m,fr
bissac,m,fr
binoclard,m,fr
binage,m,fr
bioscope,m,fr
billon,m,fr
bigre,m,fr
bijoux de famille,"pl,m",fr
bilan sanguin,m,fr
billet,m,fr
bikini,m,fr
bigorne,"f,m",fr
bihoreau,m,fr
biffin,m,fr
bigbang,m,fr
BIG,m,fr
bide,m,fr
bien pensant,m,fr
bienvenutage,m,fr
bidonville,m,fr
bien-dire,m,fr
bibelot,m,fr
bicoquet,m,fr
beurre de cacao,m,fr
bhojpuri,m,fr
Beyrouthin,m,fr
beurre,m,fr
beurrier,m,fr
biais,m,fr
beurrage,m,fr
beurre d'arachide,m,fr
beurre corporel,m,fr
bestiau,m,fr
best of,m,fr
berserk,m,fr
besacier,m,fr
best-seller,m,fr
besson,m,fr
berrichon,m,fr
berthon,m,fr
bertillonnage,m,fr
berrani,m,fr
bersaglier,m,fr
Berlugan,m,fr
bernard l'ermite,m,fr
berneur,m,fr
bernardin,m,fr
bernard-l'ermite,m,fr
bergeron,m,fr
berger,m,fr
berger allemand,m,fr
bergamotier,m,fr
berceau,m,fr
benzoate,m,fr
bengali,m,fr
benoiton,m,fr
beignet,m,fr
beigne,"f,m",fr
bel-enfant,m,fr
bedeau,m,fr
behaviorisme,m,fr
becquetage,m,fr
becquet,m,fr
becfigue,m,fr
bec-en-sabot du Nil,m,fr
bec-en-sabot,m,fr
bec-de-cane,m,fr
becquerel,m,fr
bec-croche,m,fr
bec verseur,m,fr
bec de gaz,m,fr
bec,m,fr
bec Bunsen,m,fr
beau-fils,m,fr
beaux jours,"pl,m",fr
beau-neveu,m,fr
Beaujolais,m,fr
beaujolais,m,fr
beau,m,fr
beau-dabe,m,fr
beau sexe,m,fr
beau monde,m,fr
beau gosse,m,fr
beau parleur,m,fr
bavolet,m,fr
bayart,m,fr
beau joueur,m,fr
bavardage,m,fr
bazooka,m,fr
beach volley,m,fr
bavardeur,m,fr
beatbox,m,fr
bavarois,m,fr
Bavarois,m,fr
bavard,m,fr
battement,m,fr
bastion,m,fr
batifolage,m,fr
baudrier,m,fr
basterne,m,fr
bat-flanc,m,fr
basin,m,fr
bastingage,m,fr
bastidon,m,fr
bassinet,m,fr
bas-relief,m,fr
base-ball,m,fr
basionyme,m,fr
basilecte,m,fr
baseball,m,fr
basset,m,fr
bas monde,m,fr
bas relief,m,fr
bas de laine,m,fr
bas couture,m,fr
baryon,m,fr
bas autofixant,m,fr
bas de gamme,m,fr
bas allemand,m,fr
baryum,m,fr
baryton,m,fr
barrage,m,fr
Bartonien,m,fr
baron de la drogue,m,fr
barycentre,m,fr
baron,m,fr
barouf,m,fr
basketball,m,fr
barreur,m,fr
barnabite,m,fr
bardot,m,fr
barman,m,fr
barographe,m,fr
bardache,m,fr
bard,m,fr
barguignage,m,fr
bariolage,m,fr
barda,m,fr
barbotage,m,fr
barbouzet,m,fr
Barbudien,m,fr
barbagiuan,m,fr
barbillon,m,fr
barathon,m,fr
Bar.,m,fr
bandit manchot,m,fr
bar commun,m,fr
baptistaire,m,fr
bandit,m,fr
bang,m,fr
banditisme,m,fr
banchage,m,fr
bandit de grand chemin,m,fr
bambou,m,fr
banian,m,fr
banat,m,fr
bancassurance,m,fr
bambin,m,fr
bambochard,m,fr
balustre,m,fr
bambara,m,fr
balzac,m,fr
ballonnet,m,fr
baluchon,m,fr
ballottage,m,fr
balourd,m,fr
ballon-sonde,m,fr
ballon dirigeable,m,fr
ballonnement,m,fr
ballon-panier,m,fr
ballon-chasseur,m,fr
ballon-volant,m,fr
ballet,m,fr
ballon de baudruche,m,fr
ballast,m,fr
ballon rond,m,fr
ballon d'essai,m,fr
ballon chasseur,m,fr
ball-trap,m,fr
ballon,m,fr
ballerin,m,fr
ballastage,m,fr
baliveau,m,fr
balisier,m,fr
baliseur,m,fr
ballabile,m,fr
balinais,m,fr
Balinais,m,fr
balconnet,m,fr
balisage,m,fr
balestron,m,fr
baleineau,m,fr
baleinier,m,fr
balcon,m,fr
balbuzard,m,fr
baldaquin,m,fr
balanus,m,fr
balbutiement,m,fr
balbutieur,m,fr
balayage,m,fr
balayeur,m,fr
balbusard,m,fr
balanoglosse,m,fr
balandier,m,fr
balancement,m,fr
balai,m,fr
balboa,m,fr
balane,m,fr
balancier,m,fr
baladin,m,fr
balai-brosse,m,fr
baladeur,m,fr
balata,m,fr
bal,m,fr
balado,m,fr
baklava,m,fr
bal musette,m,fr
balafon,m,fr
Bakinois,m,fr
baiser,m,fr
bakchich,m,fr
baisodrome,m,fr
baissement,m,fr
bailli,m,fr
baisenville,m,fr
bain turc,m,fr
baiseur,m,fr
bain de glace,m,fr
baise-en-ville,m,fr
baigneur,m,fr
Bahamien,m,fr
baeckeoffe,m,fr
badin,m,fr
bafouillage,m,fr
bahia,m,fr
bafouilleur,m,fr
badlands,"pl,m",fr
bacon,m,fr
Badois,m,fr
badasso,m,fr
badouillard,m,fr
badminton,m,fr
bac,m,fr
badigeon,m,fr
badge,m,fr
backgammon,m,fr
baby blues,m,fr
bachelier,m,fr
babouin,m,fr
babillard,m,fr
babeurre,m,fr
baasisme,m,fr
babil,m,fr
B/P,m,fr
B/V,m,fr
azur,m,fr
b-a ba,m,fr
b*t*rd,m,fr
b*t*,m,fr
azurage,m,fr
azulejo,m,fr
azoture,m,fr
azotate,m,fr
azote,m,fr
azotobacter,m,fr
azote liquide,m,fr
azotite,m,fr
azole,m,fr
aymara,m,fr
ayant,m,fr
azawakh,m,fr
ayahuasca,m,fr
axolotl,m,fr
ayant droit,m,fr
axone,m,fr
axis,m,fr
azimut,m,fr
axiome,m,fr
Axonais,m,fr
ayatollah,m,fr
axe des x,m,fr
axe de rotation,m,fr
axe des z,m,fr
axe,m,fr
axe des y,m,fr
avril,m,fr
axion,m,fr
avoueur,m,fr
avortement,m,fr
avunculat,m,fr
avorton,m,fr
avoir,m,fr
avortoir,m,fr
avorteur,m,fr
avivement,m,fr
avocat,m,fr
avocat du diable,m,fr
avocatier,m,fr
avitaillement,m,fr
avocaillon,m,fr
avivage,m,fr
avis,m,fr
aviso,m,fr
avis de recherche,m,fr
aviron,m,fr
avion-cargo,m,fr
avis de passage,m,fr
aviseur,m,fr
avion de chasse,m,fr
avion de ligne,m,fr
avionneur,m,fr
Avignonnais,m,fr
avion,m,fr
avion de combat,m,fr
avilissement,m,fr
zoopsychologue,"f,by sense,m",fr
zoophile,"f,by sense,m",fr
zoophytographe,"f,by sense,m",fr
aviculteur,m,fr
zoologue,"f,by sense,m",fr
zoogymnaste,"f,by sense,m",fr
zoologiste,"f,by sense,m",fr
zoo-gymnaste,"f,by sense,m",fr
zoographe,"f,by sense,m",fr
zoanthrope,"f,by sense,m",fr
zimmerwaldiste,"f,by sense,m",fr
zikri,"f,by sense,m",fr
zincographe,"f,by sense,m",fr
Zinneke,"f,by sense,m",fr
Zingaro,"f,by sense,m",fr
Zingari,"f,by sense,m",fr
zicos,"f,by sense,m",fr
Zarabe,"f,by sense,m",fr
zarmaphone,"f,by sense,m",fr
zaydite,"f,by sense,m",fr
zarbiste,"f,by sense,m",fr
zaydiste,"f,by sense,m",fr
youtre,"f,by sense,m",fr
zapatiste,"f,by sense,m",fr
Zahliote,"f,by sense,m",fr
youkou,"f,by sense,m",fr
youvoi,"f,m",fr
zadiste,"f,by sense,m",fr
yoguiste,"f,by sense,m",fr
wahhabite,"f,by sense,m",fr
visagiste,"f,by sense,m",fr
voyagiste,"f,by sense,m",fr
VJ,"f,by sense,m",fr
Vichyste,"f,by sense,m",fr
vexillologue,"f,by sense,m",fr
vichyste,"f,by sense,m",fr
vibraphoniste,"f,by sense,m",fr
vestiaire,"f,by sense,m",fr
ventriloque,"f,by sense,m",fr
veto,"f,by sense,m",fr
vandale,"f,by sense,m",fr
vaudevilliste,"f,by sense,m",fr
vacataire,"f,by sense,m",fr
Valaque,"f,by sense,m",fr
vaccinologue,"f,by sense,m",fr
urgentologue,"f,by sense,m",fr
va-t-en-guerre,"f,by sense,m",fr
urophile,"f,by sense,m",fr
utopiste,"f,by sense,m",fr
urologue,"f,by sense,m",fr
va-nu-pieds,"f,by sense,m",fr
urologiste,"f,by sense,m",fr
urbaniste,"f,by sense,m",fr
uraniste,"f,by sense,m",fr
unicycliste,"f,by sense,m",fr
urgentiste,"f,by sense,m",fr
universitaire,"f,by sense,m",fr
universaliste,"f,by sense,m",fr
unibrassiste,"f,by sense,m",fr
unijambiste,"f,by sense,m",fr
unanimiste,"f,by sense,m",fr
ultra-royaliste,"f,by sense,m",fr
tzigane,"f,by sense,m",fr
ultragauche,"f,by sense,m",fr
ultra,"f,by sense,m",fr
ultragauchiste,"f,by sense,m",fr
ukrainophone,"f,by sense,m",fr
uniate,"f,by sense,m",fr
ufologue,"f,by sense,m",fr
twitto,"f,by sense,m",fr
tzotzil,"f,by sense,m",fr
typographe,"f,by sense,m",fr
avers,m,fr
tzeltal,"f,by sense,m",fr
avertissement,m,fr
avenir,m,fr
Avent,m,fr
aventurier,m,fr
avent,m,fr
aventurisme,m,fr
avatar,m,fr
AVC,m,fr
aven,m,fr
avantage,m,fr
avenant,m,fr
avelinier,m,fr
avant-poste,m,fr
avant-coureur,m,fr
avantage comparatif,m,fr
avantage absolu,m,fr
avaleur,m,fr
avant-train,m,fr
avant-bras,m,fr
avaleur de sabre,m,fr
automatophone,m,fr
automate,m,fr
avant-gardiste,m,fr
avant-gardisme,m,fr
Autrichien,m,fr
autosacrifice,m,fr
autographe,m,fr
autogire,m,fr
autolaveur,m,fr
autonyme,m,fr
autoradio,m,fr
autodrome,m,fr
autocollant,m,fr
autofocus,m,fr
autocuiseur,m,fr
autoboxing,m,fr
autobus,m,fr
autobronzant,m,fr
autoallumage,m,fr
autoapprentissage,m,fr
autoassemblage,m,fr
autocar,m,fr
autoclave,m,fr
auto-sacrifice,m,fr
auto-stoppeur,m,fr
auto-stop,m,fr
auto-entrepreneur,m,fr
autisme,m,fr
autel,m,fr
auto-allumage,m,fr
auteur-compositeur,m,fr
austromarxisme,m,fr
Auteuillois,m,fr
austrofascisme,m,fr
autan,m,fr
auspice,m,fr
aurure,m,fr
aurochs,m,fr
aune,"f,m",fr
auroch,m,fr
aurige,m,fr
Australien,m,fr
aulne poisseux,m,fr
auranofine,m,fr
auriculaire,m,fr
aulne noir,m,fr
aulne glutineux,m,fr
augure,m,fr
aulne,m,fr
aulacode,m,fr
augment,m,fr
auguste,m,fr
augustinisme,m,fr
auget,m,fr
audit,m,fr
augmentatif,m,fr
augeron,m,fr
auditeur libre,m,fr
audiophone,m,fr
audiographe,m,fr
auditeur,m,fr
audiogramme,m,fr
Aucunois,m,fr
trans,"f,by sense,m",fr
tromboniste,"f,by sense,m",fr
trisomique,"f,m",fr
trinitaire,"f,by sense,m",fr
tricycliste,"f,by sense,m",fr
traumatologue,"f,by sense,m",fr
trentenaire,"f,by sense,m",fr
traumatologiste,"f,by sense,m",fr
traductologue,"f,by sense,m",fr
trampoliniste,"f,by sense,m",fr
tractoriste,"f,by sense,m",fr
traditionaliste,"f,by sense,m",fr
tox,"f,by sense,m",fr
touriste,"f,by sense,m",fr
trading,"f,m",fr
traditionnaire,"f,m",fr
topologue,"f,by sense,m",fr
toxico,"f,by sense,m",fr
tortionnaire,"f,by sense,m",fr
titulaire,"f,by sense,m",fr
thug,"f,m",fr
tory,"f,m",fr
Tokyote,"f,by sense,m",fr
top model,"f,by sense,m",fr
terminologue,"f,by sense,m",fr
technologue,"f,by sense,m",fr
taxinomiste,"f,by sense,m",fr
tachiste,"f,by sense,m",fr
Tatare,"f,by sense,m",fr
tambourinaire,"f,by sense,m",fr
taborite,"f,by sense,m",fr
syphiligraphe,"f,by sense,m",fr
syphilographe,"f,by sense,m",fr
swastika,"f,m",fr
symphoniste,"f,by sense,m",fr
synopsis,"f,m",fr
symboliste,"f,by sense,m",fr
survivaliste,"f,by sense,m",fr
supercentenaire,"f,by sense,m",fr
structuraliste,"f,by sense,m",fr
substantialiste,"f,by sense,m",fr
storiste,"f,by sense,m",fr
stool,"f,by sense,m",fr
stripper,"f,m",fr
styliste,"f,by sense,m",fr
spirite,"f,by sense,m",fr
attogramme,m,fr
attributaire,m,fr
attrait,m,fr
attirail,m,fr
atterrisseur,m,fr
atterrissement,m,fr
atterrissage,m,fr
atterrage,m,fr
attendrissement,m,fr
atteleur,m,fr
attelage,m,fr
atteignement,m,fr
attachement,m,fr
atrium,m,fr
attaquant,m,fr
atlas,m,fr
atout,m,fr
atlante,m,fr
atriau,m,fr
atlantisme,m,fr
atlantosaure,m,fr
atlantiste,m,fr
atomisme,m,fr
Asturien,m,fr
astringent,m,fr
astrophysicien,m,fr
atavisme,m,fr
astre de la nuit,m,fr
astre du jour,m,fr
astre,m,fr
astiquage,m,fr
asticot,m,fr
astic,m,fr
asthme,m,fr
ataman,m,fr
astigmatisme,m,fr
astate,m,fr
aster,m,fr
assujettissement,m,fr
astaxanthine,m,fr
assureur,m,fr
assouplisseur,m,fr
assourdissement,m,fr
assouvissement,m,fr
assoupissement,m,fr
assouplissement quantitatif,m,fr
assortiment matrimonial,m,fr
assouplissement,m,fr
assommoir,m,fr
assortiment,m,fr
assomptionniste,m,fr
assommeur,m,fr
assolement,m,fr
associationnisme,m,fr
assistanat,m,fr
assombrissement,m,fr
associateur,m,fr
asservisseur,m,fr
assignat,m,fr
assesseur,m,fr
asse,m,fr
assembleur,m,fr
assaut,m,fr
assemblage,m,fr
assamais,m,fr
assentiment,m,fr
asservissement,m,fr
assaisonnement,m,fr
assainisseur,m,fr
assainissement,m,fr
aspor,m,fr
aspirant,m,fr
assistant,m,fr
sonagraphe,"f,by sense,m",fr
sonoriste,"f,m",fr
solutionniste,"f,by sense,m",fr
somnambule,"f,by sense,m",fr
solipsiste,"f,by sense,m",fr
sociopathe,"f,by sense,m",fr
soliste,"f,by sense,m",fr
solidage,"f,m",fr
snob,"f,by sense,m",fr
sociologue,"f,by sense,m",fr
sodomiste,"f,by sense,m",fr
sociologiste,"f,by sense,m",fr
socialo,"f,by sense,m",fr
Slave,"f,by sense,m",fr
Slovaque,"f,by sense,m",fr
Sioux,"f,m",fr
socialiste,"f,by sense,m",fr
skip,"f,m",fr
silicone,"f,m",fr
slaviste,"f,by sense,m",fr
situationniste,"f,by sense,m",fr
signataire,"f,by sense,m",fr
sismologue,"f,by sense,m",fr
sioniste,"f,by sense,m",fr
sinologue,"f,by sense,m",fr
sexa,"f,by sense,m",fr
selfie,"f,m",fr
sectionnaire,"f,by sense,m",fr
secouriste,"f,by sense,m",fr
scotiste,"f,by sense,m",fr
scolopendre,"f,m",fr
scillitique,"f,by sense,m",fr
Scythe,"f,by sense,m",fr
scientologue,"f,by sense,m",fr
scatophile,"f,by sense,m",fr
sans-souci,"f,by sense,m",fr
scientifique,"f,by sense,m",fr
Salutiste,"f,by sense,m",fr
same,"f,by sense,m",fr
sadiste,"f,by sense,m",fr
salutiste,"f,by sense,m",fr
salafiste,"f,by sense,m",fr
salafasciste,"f,by sense,m",fr
Sagittaire,"f,by sense,m",fr
Saame,"f,by sense,m",fr
Russe,"f,by sense,m",fr
russophone,"f,by sense,m",fr
russiste,"f,by sense,m",fr
rustre,"f,by sense,m",fr
ruiniste,"f,by sense,m",fr
rubriciste,"f,by sense,m",fr
rotativiste,"f,by sense,m",fr
romaniste,"f,by sense,m",fr
rigoriste,"f,by sense,m",fr
rhumatologiste,"f,by sense,m",fr
rhizophage,"f,by sense,m",fr
ripou,"f,by sense,m",fr
rhumatologue,"f,by sense,m",fr
responsable,"f,by sense,m",fr
reste-avec,"f,by sense,m",fr
asphalte,m,fr
remplaciste,"f,by sense,m",fr
aspect,m,fr
asphaltage,m,fr
aspe,m,fr
aspersoir,m,fr
askari,m,fr
asperseur,m,fr
ASN,"f,m",fr
aspermatisme,m,fr
asile,m,fr
asile politique,m,fr
asiarche,m,fr
asiarque,m,fr
asiarcat,m,fr
asinicide,m,fr
ascenseur,m,fr
ascenseur spatial,m,fr
ascendant,m,fr
ascaride,m,fr
ascenseur social,m,fr
ascalaphe,m,fr
asaret,m,fr
ascaris,m,fr
ascendeur,m,fr
as des as,m,fr
reporter,"f,by sense,m",fr
asbeste,m,fr
arts du spectacle,"pl,m",fr
aryanisme,m,fr
artifice,m,fr
artiodactyle,m,fr
article,m,fr
arui,m,fr
artisan,m,fr
art,m,fr
artichaut,m,fr
arum,m,fr
arroyo,m,fr
arrondissement,m,fr
art plastique,m,fr
artimon,m,fr
arsin,m,fr
arrosoir,m,fr
arrosement,m,fr
arrimeur,m,fr
arrondi,m,fr
random,"f,m",fr
arrangement,m,fr
aromate,m,fr
arpion,m,fr
raille,"f,by sense,m",fr
radiochimiste,"f,by sense,m",fr
radiologiste,"f,by sense,m",fr
radioastronome,"f,by sense,m",fr
radariste,"f,by sense,m",fr
quirite,"f,m",fr
quinqua,"f,by sense,m",fr
quadra,"f,by sense,m",fr
Qatariote,"f,by sense,m",fr
quinoa,"f,m",fr
raciste,"f,by sense,m",fr
pyromane,"f,by sense,m",fr
putschiste,"f,by sense,m",fr
pugiliste,"f,by sense,m",fr
pulmonique,"f,m",fr
psychotique,"f,by sense,m",fr
publiciste,"f,by sense,m",fr
publicitaire,"f,by sense,m",fr
puriste,"f,by sense,m",fr
psychosociologue,"f,by sense,m",fr
psychologue,"f,by sense,m",fr
psychophysiologiste,"f,by sense,m",fr
psychonaute,"f,by sense,m",fr
psychiatre,"f,by sense,m",fr
psy,"f,by sense,m",fr
psychopompe,"f,by sense,m",fr
psychopathe,"f,by sense,m",fr
psychologiste,"f,by sense,m",fr
psychanalyste,"f,by sense,m",fr
psycholinguiste,"f,by sense,m",fr
psalmiste,"f,by sense,m",fr
pro,"f,by sense,m",fr
pseudoparasite,"f,by sense,m",fr
psychagogue,"f,by sense,m",fr
private joke,"f,m",fr
propagandiste,"f,by sense,m",fr
projectionniste,"f,by sense,m",fr
presbyte,"f,by sense,m",fr
portos,"f,?,by sense,m",fr
porte-parole,"f,by sense,m",fr
pote,"f,by sense,m",fr
posadiste,"f,by sense,m",fr
possibiliste,"f,by sense,m",fr
portraitiste,"f,by sense,m",fr
populationniste,"f,by sense,m",fr
pornographe,"f,by sense,m",fr
pompiste,"f,by sense,m",fr
pomologue,"f,by sense,m",fr
pongiste,"f,by sense,m",fr
pomologiste,"f,by sense,m",fr
polymathe,"f,by sense,m",fr
polytoxicomane,"f,by sense,m",fr
polyphoniste,"f,by sense,m",fr
polygraphiste,"f,by sense,m",fr
poly,"f,m",fr
polygraphe,"f,by sense,m",fr
politicologue,"f,by sense,m",fr
polygame,"f,by sense,m",fr
polyglotte,"f,by sense,m",fr
pointilliste,"f,by sense,m",fr
polaque,"f,by sense,m",fr
podologue,"f,by sense,m",fr
poincariste,"f,by sense,m",fr
pococurante,"f,by sense,m",fr
plouc,"f,by sense,m",fr
pitaya,"f,m",fr
pittoresque,"f,by sense,m",fr
pirate,"f,by sense,m",fr
pluraliste,"f,by sense,m",fr
ploutocrate,"f,by sense,m",fr
pm,"f,m",fr
planchiste,"f,by sense,m",fr
pirate informatique,"f,by sense,m",fr
armon,m,fr
pitahaya,"f,m",fr
armement,m,fr
arme du crime,m,fr
armateur,m,fr
armailli,m,fr
arlequin,m,fr
armatole,m,fr
armagnac,m,fr
aristol,m,fr
aristocratisme,m,fr
aristarque,m,fr
argyride,m,fr
arille,m,fr
arianisme,m,fr
argyrisme,m,fr
argyraspide,m,fr
arien,m,fr
argu,m,fr
argumentaire,m,fr
argoulet,m,fr
argousier,m,fr
argotisme,m,fr
argumentateur,m,fr
argument,m,fr
argotier,m,fr
argot,m,fr
Argentin,m,fr
argousin,m,fr
argon,m,fr
argentage,m,fr
argentier,m,fr
argenteur,m,fr
argent sale,m,fr
argent de poche,m,fr
argent blanc,m,fr
argentan,m,fr
argent,m,fr
arganier,m,fr
argan,m,fr
arec,m,fr
archivage,m,fr
archonte,m,fr
archiduc,m,fr
archichapelain,m,fr
archidiacre,m,fr
archimandrite,m,fr
archichancelier,m,fr
archiatre,m,fr
archet,m,fr
archer,m,fr
archer cracheur,m,fr
archetier,m,fr
arcboutant,m,fr
archal,m,fr
arc-en-ciel,m,fr
arceau,m,fr
arc long anglais,m,fr
arc-boutant,m,fr
arc de courbe,m,fr
arc de triomphe,m,fr
arc de cercle,m,fr
arbuscule,m,fr
arbre de mai,m,fr
arbre,m,fr
arboriculteur,m,fr
arbre de Judas,m,fr
arbi,m,fr
arboretum,m,fr
arasement,m,fr
physicaliste,"f,by sense,m",fr
phonologue,"f,by sense,m",fr
phallocrate,"f,by sense,m",fr
pharmacologiste,"f,by sense,m",fr
philanthrope,"f,by sense,m",fr
pharmacologue,"f,by sense,m",fr
pessimiste,"f,by sense,m",fr
personnaliste,"f,by sense,m",fr
permissionnaire,"f,by sense,m",fr
Perse,"f,by sense,m",fr
perforateur,"f,by sense,m",fr
perfectionniste,"f,by sense,m",fr
partner,"f,by sense,m",fr
pathologiste,"f,by sense,m",fr
PDG,"f,by sense,m",fr
paysagiste,"f,by sense,m",fr
party,"f,m",fr
participationniste,"f,by sense,m",fr
paracelsiste,"f,by sense,m",fr
parachutiste,"f,by sense,m",fr
papivore,"f,by sense,m",fr
papyrologue,"f,by sense,m",fr
papiste,"f,by sense,m",fr
ara,m,fr
arabe espagnol,m,fr
appui,m,fr
aquitain,m,fr
aquafortiste,m,fr
aquiculteur,m,fr
apriorisme,m,fr
appui-pied,m,fr
appui-bras,m,fr
approvisionnement,m,fr
approvisionneur,m,fr
approfondissement,m,fr
appel du vide,m,fr
applicage,m,fr
appointement,m,fr
appelant,m,fr
appartement,m,fr
appel de phares,m,fr
appel de note,m,fr
appel d'offres,m,fr
appendice,m,fr
appel d'air,m,fr
aplat,m,fr
appareil photo,m,fr
appas,"pl,m",fr
apophthegme,m,fr
appariteur,m,fr
aplatisseur,m,fr
apion,m,fr
apicoplaste,m,fr
aphronatron,m,fr
aphte,m,fr
apeiron,m,fr
aphicide,m,fr
apartement,m,fr
oviste,"f,by sense,m",fr
ourdophone,"f,by sense,m",fr
ourdouphone,"f,by sense,m",fr
Ouest-Asiatique,"f,by sense,m",fr
oto-rhino-laryngologiste,"f,by sense,m",fr
otage,"f,by sense,m",fr
otorhinolaryngologiste,"f,by sense,m",fr
orthophoniste,"f,by sense,m",fr
ostiole,"f,m",fr
Osque,"f,by sense,m",fr
orque,"f,by sense,m",fr
orthodontiste,"f,by sense,m",fr
orphiste,"f,by sense,m",fr
optimiste,"f,by sense,m",fr
orthodoxe,"f,by sense,m",fr
ophtalmologiste,"f,by sense,m",fr
ophite,"f,m",fr
ontologiste,"f,m",fr
ophtalmo,"f,by sense,m",fr
ophiologue,"f,by sense,m",fr
ombudsman,"f,by sense,m",fr
ondiniste,"f,by sense,m",fr
onaniste,"f,by sense,m",fr
onirologue,"f,by sense,m",fr
oenologue,"f,by sense,m",fr
oculiste,"f,by sense,m",fr
octopode,"f,by sense,m",fr
oculariste,"f,m",fr
occultiste,"f,by sense,m",fr
odontologiste,"f,by sense,m",fr
nutritionniste,"f,by sense,m",fr
nomade,"f,by sense,m",fr
normopathe,"f,by sense,m",fr
niak,"f,by sense,m",fr
aoudad,m,fr
neuroscientifique,"f,by sense,m",fr
naturopathe,"f,by sense,m",fr
antitussif,m,fr
antitziganisme,m,fr
anulingus,m,fr
antiterrorisme,m,fr
antisionisme,m,fr
antitauon,m,fr
antisudorifique,m,fr
antiseptique,m,fr
antistalinisme,m,fr
antiquisant,m,fr
antiripage,m,fr
antiscorbutique,m,fr
antipoison,m,fr
antitau,m,fr
antipoutinisme,m,fr
antipodisme,m,fr
antipoutinien,m,fr
antipharmaque,m,fr
antipaludique,m,fr
antinaupathique,m,fr
antihistaminique,m,fr
antimarxisme,m,fr
Antiochien,m,fr
antimoniure,m,fr
antihypertensif,m,fr
antigiscardisme,m,fr
antifongique,m,fr
antigel,m,fr
anticoagulant,m,fr
anticorpuscule,m,fr
anticonformisme,m,fr
anticommunautarisme,m,fr
anticathode,m,fr
anticolonialisme,m,fr
anticommunisme,m,fr
anticatalyseur,m,fr
anticorps,m,fr
antibolchevisme,m,fr
antibrouillage,m,fr
anticapitalisme,m,fr
anticatalanisme,m,fr
Antibois,m,fr
anticlinal,m,fr
antiaphroditique,m,fr
antiatome,m,fr
antiarine,m,fr
antiapoplectique,m,fr
antibiotique,m,fr
antiallergique,m,fr
antiaphrodisiaque,m,fr
anti-avortement,m,fr
antialcoolisme,m,fr
antiacide,m,fr
anti-tsiganisme,m,fr
anti-inflammatoire,m,fr
anthropotoponyme,m,fr
anthrax,m,fr
anthracite,m,fr
anthropocentrisme,m,fr
anthonome,m,fr
anthraquinone,m,fr
mycologue,"f,by sense,m",fr
myope,"f,by sense,m",fr
mythologue,"f,by sense,m",fr
musicologue,"f,by sense,m",fr
myographe,"f,by sense,m",fr
musicomane,"f,m",fr
musicographe,"f,by sense,m",fr
mutualiste,"f,by sense,m",fr
multimillionnaire,"f,by sense,m",fr
multiculturaliste,"f,by sense,m",fr
multimilliardaire,"f,by sense,m",fr
motonautiste,"f,by sense,m",fr
Moyen-Oriental,"f,by sense,m",fr
motoneigiste,"f,by sense,m",fr
Moscovite,"f,by sense,m",fr
motocycliste,"f,by sense,m",fr
motociste,"f,m",fr
morphologue,"f,by sense,m",fr
Morisque,"f,by sense,m",fr
morphinomane,"f,by sense,m",fr
Morave,"f,by sense,m",fr
moraliste,"f,by sense,m",fr
montaniste,"f,by sense,m",fr
monopoliste,"f,by sense,m",fr
monomaque,"f,by sense,m",fr
monomaniaque,"f,by sense,m",fr
monogrammiste,"f,by sense,m",fr
monocycliste,"f,by sense,m",fr
monomane,"f,by sense,m",fr
monogame,"f,by sense,m",fr
Moldave,"f,by sense,m",fr
moniste,"f,by sense,m",fr
moins-que-rien,"f,m",fr
miskine,"f,by sense,m",fr
moliniste,"f,by sense,m",fr
misanthrope,"f,by sense,m",fr
milliardaire,"f,by sense,m",fr
misogyne,"f,by sense,m",fr
maximaliste,"f,by sense,m",fr
maronite,"f,by sense,m",fr
mariole,"f,by sense,m",fr
Mariste,"f,by sense,m",fr
marionnettiste,"f,by sense,m",fr
marrane,"f,by sense,m",fr
marianiste,"f,by sense,m",fr
marathiphone,"f,by sense,m",fr
maquettiste,"f,by sense,m",fr
manouche,"f,by sense,m",fr
maranta,"f,m",fr
manucure,"f,m",fr
mange-merde,"f,by sense,m",fr
manicure,"f,m",fr
maniaque,"f,by sense,m",fr
mandoliniste,"f,by sense,m",fr
malade,"f,by sense,m",fr
mallophage,"f,by sense,m",fr
mamour,"f,m",fr
anorak,m,fr
mangaka,"f,by sense,m",fr
anonymat,m,fr
