noun,gender,lang
écrivain,m,fr
écu,m,fr
écrou,m,fr
écoproduit,m,fr
écriteau,m,fr
écolier,m,fr
écologisme,m,fr
écotourisme,m,fr
écoemballage,m,fr
écolabel,m,fr
éclat,m,fr
échiquier,m,fr
écobilan,m,fr
éclair,m,fr
échevinat,m,fr
écho,m,fr
échecs,m,fr
échocardiogramme,m,fr
âne rayé,m,fr
âne,m,fr
échalas,m,fr
échange,m,fr
æpyornis,m,fr
à-tous-maux,m,fr
âgisme,m,fr
zéro,m,fr
âge,m,fr
zébrule,m,fr
zéro absolu,m,fr
zèle,m,fr
zébu,m,fr
zythum,m,fr
zyzomys,m,fr
zython,m,fr
zouave,m,fr
zloty,m,fr
zyklon,m,fr
zoning,m,fr
zibré,m,fr
zaïmph,m,fr
zèbre,m,fr
Zaïrois,m,fr
zinc,m,fr
zappeuse,m,fr
zebra,m,fr
zapatéado,m,fr
zazou,m,fr
zapateado,m,fr
zirconium,m,fr
zapping,m,fr
zappeur,m,fr
zanzi,m,fr
zani,m,fr
zamier,m,fr
zanzibar,m,fr
zanni,m,fr
Zambien,m,fr
zancle,m,fr
Zambèze,m,fr
zamak,m,fr
zamia,m,fr
Zamak,m,fr
zabre,m,fr
yuppie,m,fr
zaibatsu,m,fr
yttria,m,fr
yue,m,fr
yucca,m,fr
yuan,m,fr
yttrium,m,fr
ysopet,m,fr
ypréau,m,fr
yoyo,m,fr
yorkshire,m,fr
york,m,fr
yorkshire-terrier,m,fr
yawl,m,fr
yard,m,fr
yass,m,fr
yearling,m,fr
ytterbium,m,fr
yatagan,m,fr
yakusa,m,fr
yapock,m,fr
yaourt,m,fr
yakuza,m,fr
yacht,m,fr
yang,m,fr
yacht-club,m,fr
yack,m,fr
yakitori,m,fr
xérus,m,fr
yachting,m,fr
xéranthème,m,fr
xérès,m,fr
xénocristal,m,fr
yak,m,fr
xénolithe,m,fr
xénon,m,fr
xyste,m,fr
xénarthre,m,fr
xylophène,m,fr
xylophone,m,fr
xylène,m,fr
xylose,m,fr
xylème,m,fr
xylocope,m,fr
xylo,m,fr
XML,m,fr
xoanon,m,fr
xiphophore,m,fr
Xingu,m,fr
xiang,m,fr
xanthome,m,fr
xi,m,fr
won,m,fr
xanthélasma,m,fr
wifi,m,fr
wi-fi,m,fr
whisky,m,fr
weber,m,fr
wok,m,fr
week-end,m,fr
webzine,m,fr
WAP,m,fr
Web,m,fr
webmestre,m,fr
wasabi,m,fr
warning,m,fr
web,m,fr
watt,m,fr
wargame,m,fr
Wallon,m,fr
wagage,m,fr
wagon-lit,m,fr
vocabulaire,m,fr
vésicatoire,m,fr
walkman,m,fr
wagon-bar,m,fr
Walkman,m,fr
vit,m,fr
vivoir,m,fr
wagon,m,fr
visionnage,m,fr
virus,m,fr
visage,m,fr
virion,m,fr
virelangue,m,fr
viroïde,m,fr
virus de l’immunodéficience humaine,m,fr
vingt-deux,m,fr
vinaigre,m,fr
violon,m,fr
violoncelle,m,fr
vin,m,fr
village,m,fr
VIH,m,fr
villageois,m,fr
vieillard,m,fr
vignoble,m,fr
vidéoprojecteur,m,fr
vidéogramme,m,fr
vidéotex,m,fr
vidéoclub,m,fr
vibrato,m,fr
vicaire,m,fr
vice,m,fr
vide-grenier,m,fr
veston,m,fr
verbe,m,fr
verre,m,fr
veuf,m,fr
vestiaire,m,fr
ver luisant,m,fr
versement,m,fr
vernis,m,fr
ventôse,m,fr
venin,m,fr
vendredi,m,fr
vendémiaire,m,fr
vent,m,fr
ventre,m,fr
Velux,m,fr
vendangeur,m,fr
velux,m,fr
veld,m,fr
vasistas,m,fr
veau,m,fr
varan,m,fr
vaudeville,m,fr
vecteur,m,fr
vautour,m,fr
vaisseau,m,fr
varech,m,fr
Valois,m,fr
variant,m,fr
VAL,m,fr
vaigrage,m,fr
V.I.H.,m,fr
vanadium,m,fr
utérus,m,fr
V. I. H.,m,fr
ustensile,m,fr
vagin,m,fr
usinage,m,fr
USB,m,fr
usufruit,m,fr
uranium,m,fr
ununseptium,m,fr
ununtrium,m,fr
ununquadium,m,fr
ununoctium,m,fr
ununpentium,m,fr
univers,m,fr
ununhexium,m,fr
Uruguay,m,fr
ulcère,m,fr
ulmiste,m,fr
ULM,m,fr
ununbium,m,fr
UMTS,m,fr
U.L.M.,m,fr
têtard,m,fr
téragone,m,fr
U. L. M.,m,fr
tête-à-tête,m,fr
tétras,m,fr
tétra,m,fr
témoin,m,fr
téléthon,m,fr
télétexte,m,fr
télétex,m,fr
télétravailleur,m,fr
télétravail,m,fr
télésouffleur,m,fr
téléroman,m,fr
téléopérateur,m,fr
télépaiement,m,fr
télépéage,m,fr
téléacteur,m,fr
téléphone,m,fr
téléport,m,fr
télégramme,m,fr
télégraphe,m,fr
tyrannosaure,m,fr
téléconseiller,m,fr
téléchargement,m,fr
tzatziki,m,fr
typhon,m,fr
tyran,m,fr
téléachat,m,fr
typage,m,fr
tutoriel,m,fr
tussilage,m,fr
Turkménistan,m,fr
tupperware,m,fr
tungstène,m,fr
tunicier,m,fr
tube,m,fr
tuning,m,fr
tsatsiki,m,fr
tsunami,m,fr
tumbling,m,fr
trésorier,m,fr
trébuchet,m,fr
trésor,m,fr
trop,m,fr
truc,m,fr
trèfle,m,fr
trottoir,m,fr
trou noir,m,fr
triomphe,m,fr
triticale,m,fr
tritium,m,fr
trilogue,m,fr
tronçon,m,fr
trekkeur,m,fr
tricératops,m,fr
triolisme,m,fr
trekker,m,fr
tribord,m,fr
traîneau,m,fr
trek,m,fr
triangle,m,fr
trekking,m,fr
travail,m,fr
traître,m,fr
transconteneur,m,fr
transposon,m,fr
transgène,m,fr
tramway,m,fr
trajet,m,fr
transformateur,m,fr
train,m,fr
train à grande vitesse,m,fr
trail,m,fr
trafic illicite,m,fr
tractage,m,fr
toutes-boîtes,m,fr
tournoi,m,fr
trafic,m,fr
trader,m,fr
toute-boîte,m,fr
tournevis,m,fr
titre,m,fr
tocsin,m,fr
toboggan,m,fr
tofu,m,fr
tourne-disque,m,fr
tissage,m,fr
tissu,m,fr
titane,m,fr
tire-veine,m,fr
tire-bouchon,m,fr
tiramisu,m,fr
tir,m,fr
tiroir,m,fr
timbre-poste,m,fr
tigre,m,fr
théâtre,m,fr
tiers,m,fr
ticket,m,fr
thé,m,fr
tilleul,m,fr
thym,m,fr
thermidor,m,fr
thesaurus,m,fr
thulium,m,fr
thermomètre,m,fr
thon,m,fr
thaï,m,fr
thorium,m,fr
textile,m,fr
teufeur,m,fr
texte,m,fr
testicule,m,fr
territoire,m,fr
thallium,m,fr
terrarium,m,fr
terme,m,fr
termite,m,fr
termaillage,m,fr
TER,m,fr
tensioactif,m,fr
tentacule,m,fr
temps,m,fr
teint,m,fr
tellure,m,fr
teckel,m,fr
terbium,m,fr
tennis,m,fr
temple,m,fr
technétium,m,fr
tchatteur,m,fr
tchador,m,fr
taï-chi-chuan,m,fr
technopôle,m,fr
Tchad,m,fr
taxol,m,fr
tapage,m,fr
taï-chi,m,fr
taxi,m,fr
taureau,m,fr
tapir,m,fr
tapis,m,fr
tamarin,m,fr
tamia,m,fr
tantale,m,fr
talon,m,fr
tangélo,m,fr
tangelo,m,fr
tambour,m,fr
tag,m,fr
taille-haie,m,fr
talk-show,m,fr
tailleur,m,fr
tagueur,m,fr
tai-chi,m,fr
tai-chi-chuan,m,fr
taille-crayon,m,fr
taekwondo,m,fr
taco,m,fr
Tadjikistan,m,fr
tableur,m,fr
tabouret,m,fr
taboulé,m,fr
tableau,m,fr
sénat,m,fr
tableau de marque,m,fr
séminaire,m,fr
séraphin,m,fr
Sénégal,m,fr
sélénium,m,fr
système solaire,m,fr
séjour,m,fr
séisme,m,fr
synonyme,m,fr
syndic,m,fr
système,m,fr
syndicat,m,fr
syndrome d’immunodéficience acquise,m,fr
symbole,m,fr
sycomore,m,fr
survitrage,m,fr
sursis,m,fr
surimi,m,fr
surligneur,m,fr
sureffectif,m,fr
surnom,m,fr
suremballage,m,fr
sureau,m,fr
surcoût,m,fr
supercalculateur,m,fr
surcot,m,fr
superstrat,m,fr
sumotori,m,fr
superordinateur,m,fr
supermarché,m,fr
sumo,m,fr
style,m,fr
substantif,m,fr
sud,m,fr
strike,m,fr
successeur,m,fr
stégosaure,m,fr
sudoku,m,fr
succès,m,fr
stylo,m,fr
store,m,fr
stretching,m,fr
stop-over,m,fr
story-board,m,fr
stomisé,m,fr
strontium,m,fr
sticker,m,fr
stand-by,m,fr
steinbock,m,fr
string,m,fr
stent,m,fr
sras,m,fr
stadier,m,fr
squat,m,fr
squelette,m,fr
stade,m,fr
spoiler,m,fr
spécimen,m,fr
sport,m,fr
spoule,m,fr
speed-sail,m,fr
souvenir,m,fr
soutien,m,fr
spiritualisme,m,fr
sous-pull,m,fr
sperme,m,fr
sous-effectif,m,fr
soulier,m,fr
soufre,m,fr
sourcil,m,fr
souffle,m,fr
Soudan,m,fr
sorcier,m,fr
souci,m,fr
sortilège,m,fr
sorabe,m,fr
sondage,m,fr
songe,m,fr
sort,m,fr
sonal,m,fr
sommeil,m,fr
sommet,m,fr
soap-opéra,m,fr
solstice,m,fr
snowpark,m,fr
soap,m,fr
soap opera,m,fr
sniffeur,m,fr
snifeur,m,fr
snowboard,m,fr
smurf,m,fr
spam,m,fr
SMS,m,fr
slovio,m,fr
slip,m,fr
slam,m,fr
skate,m,fr
skateboard,m,fr
skate-board,m,fr
sirop,m,fr
siècle,m,fr
siège,m,fr
singe,m,fr
sirop pour la toux,m,fr
simulacre,m,fr
singe hurleur,m,fr
silence,m,fr
sigle,m,fr
sida,m,fr
sicilien,m,fr
sievert,m,fr
silicium,m,fr
shiatsu,m,fr
sexe,m,fr
sharpeï,m,fr
shekel,m,fr
shit,m,fr
serviteur,m,fr
seuil,m,fr
seuillage,m,fr
service de messages multimédias,m,fr
servage,m,fr
serveur proxy,m,fr
service militaire,m,fr
serveur,m,fr
serrurier,m,fr
serment,m,fr
serpent,m,fr
seringat,m,fr
sergent,m,fr
seringa,m,fr
sepsis,m,fr
sentier,m,fr
septantième,m,fr
sein,m,fr
septembre,m,fr
sens,m,fr
seppuku,m,fr
seigle,m,fr
seigneur,m,fr
segment,m,fr
sel,m,fr
semtex,m,fr
secteur,m,fr
secrétariat,m,fr
secours,m,fr
scénarimage,m,fr
scrupule,m,fr
seau,m,fr
secret,m,fr
scrutin,m,fr
schéma,m,fr
scientifique,m,fr
schah,m,fr
scapulaire,m,fr
Schtroumpf,m,fr
scanner,m,fr
scandale,m,fr
schiste,m,fr
saut,m,fr
saut en longueur,m,fr
savon,m,fr
saumon,m,fr
saut en hauteur,m,fr
scalaire,m,fr
saut à la perche,m,fr
scandium,m,fr
saule,m,fr
sapin,m,fr
sarcophage,m,fr
sarin,m,fr
sapeur,m,fr
sang,m,fr
saphir,m,fr
sanglier,m,fr
sanctuaire,m,fr
sample,m,fr
samosa,m,fr
sampleur,m,fr
salaire,m,fr
samoussa,m,fr
sampler,m,fr
samarium,m,fr
samedi,m,fr
salon de thé,m,fr
saladier,m,fr
sacre,m,fr
sac congélation,m,fr
saint-bernard,m,fr
sacrilège,m,fr
sac,m,fr
sabot,m,fr
rôti,m,fr
rééchelonnement,m,fr
R’nB,m,fr
sable,m,fr
rêve,m,fr
safari,m,fr
révertant,m,fr
rétinoïde,m,fr
réveil,m,fr
résidanat,m,fr
rétrovirus,m,fr
rétroplanning,m,fr
réséda,m,fr
réservoir,m,fr
résultat,m,fr
réméré,m,fr
réseau,m,fr
réglage,m,fr
régisseur,m,fr
régionalisme,m,fr
régiment,m,fr
régale,m,fr
référendum,m,fr
référencement,m,fr
récolement,m,fr
réfrigérateur,m,fr
réfectoire,m,fr
récif,m,fr
rédacteur,m,fr
réclame,m,fr
réchaud,m,fr
rébus,m,fr
récit,m,fr
réapprovisionnement,m,fr
râteau,m,fr
réactif,m,fr
réactant,m,fr
rythme,m,fr
rythme infradien,m,fr
rutherfordium,m,fr
ruthénium,m,fr
russe,m,fr
rugby,m,fr
ruban,m,fr
ruffian,m,fr
rucher,m,fr
ruisseau,m,fr
rouge-gorge,m,fr
royaume,m,fr
rouleau,m,fr
rouvre,m,fr
routage,m,fr
routeur,m,fr
roupillon,m,fr
rubidium,m,fr
roucouyer,m,fr
rosier des champs,m,fr
rocher,m,fr
rosier rampant,m,fr
roc,m,fr
roucou,m,fr
roboticien,m,fr
RNIS,m,fr
robinet,m,fr
RMI,m,fr
risque,m,fr
RIB,m,fr
road-movie,m,fr
riz,m,fr
road movie,m,fr
rhume,m,fr
rideau,m,fr
rigatoni,m,fr
rhumatisme,m,fr
ribozyme,m,fr
rhénium,m,fr
riad,m,fr
rhum,m,fr
rhassoul,m,fr
rhododendron,m,fr
reître,m,fr
rhizome,m,fr
rez-de-chaussée,m,fr
retour,m,fr
retard,m,fr
revenu,m,fr
rhodium,m,fr
restaurant,m,fr
reste,m,fr
resplendissement,m,fr
ressac,m,fr
représentant,m,fr
requin,m,fr
respect,m,fr
repreneur,m,fr
repos,m,fr
renseignement,m,fr
renoncement,m,fr
rendez-vous,m,fr
repas,m,fr
remix,m,fr
renard,m,fr
remède,m,fr
remplaçant,m,fr
reliquat,m,fr
remerciement,m,fr
relookage,m,fr
rehausseur,m,fr
refuznik,m,fr
refrain,m,fr
refondateur,m,fr
recycleur,m,fr
refuge,m,fr
reflet,m,fr
relief,m,fr
reality-show,m,fr
raï,m,fr
recensement,m,fr
rat,m,fr
reality show,m,fr
ravitaillement,m,fr
raveur,m,fr
ravage,m,fr
ravisseur,m,fr
rat volant,m,fr
rasta,m,fr
rapport,m,fr
rassoul,m,fr
raton laveur,m,fr
rapeur,m,fr
rappeur,m,fr
rastafari,m,fr
range-CD,m,fr
rangement,m,fr
randonneur,m,fr
rap,m,fr
raisin,m,fr
ramier,m,fr
raider,m,fr
ragga,m,fr
raifort,m,fr
raft,m,fr
raggamuffin,m,fr
radium,m,fr
radiohéliographe,m,fr
rafting,m,fr
radon,m,fr
radionucléide,m,fr
radin,m,fr
radiateur,m,fr
racoon,m,fr
radeau,m,fr
racontar,m,fr
rabot,m,fr
rachat,m,fr
raccourcissement,m,fr
rabbin,m,fr
R.N.I.S.,m,fr
R.M.I.,m,fr
rabatteur,m,fr
rabais,m,fr
R. M. I.,m,fr
R. N. I. S.,m,fr
questionnaire,m,fr
R.I.B.,m,fr
quotient,m,fr
R. I. B.,m,fr
quinziste,m,fr
quinté,m,fr
questionnement,m,fr
quarté,m,fr
quatre-vingtième,m,fr
quartier,m,fr
quai,m,fr
quarantième,m,fr
quartz,m,fr
quart,m,fr
qualiticien,m,fr
quad,m,fr
quadrige,m,fr
qi gong,m,fr
Qatar,m,fr
qaddich,m,fr
pôle,m,fr
pêcheur,m,fr
pétard,m,fr
pétrole,m,fr
pétale,m,fr
Pérou,m,fr
péritexte,m,fr
péché,m,fr
pépin,m,fr
pénalty,m,fr
période,m,fr
père,m,fr
pélican,m,fr
pèlerinage,m,fr
pâté,m,fr
pâtre,m,fr
pâturage,m,fr
puzzle,m,fr
purin,m,fr
pygmée,m,fr
purgatoire,m,fr
pupitre,m,fr
purgatif,m,fr
puits,m,fr
pull-over,m,fr
puceron,m,fr
publirédactionnel,m,fr
public,m,fr
psoralène,m,fr
Publiphone,m,fr
puma,m,fr
psychomotricien,m,fr
publiphone,m,fr
psaume,m,fr
préservatif,m,fr
prérequis,m,fr
prétexte,m,fr
président,m,fr
pseudo,m,fr
préparatif,m,fr
présent,m,fr
prépresse,m,fr
protium,m,fr
protocole,m,fr
préjugé,m,fr
protecteur,m,fr
prénom,m,fr
préjudice,m,fr
préfet,m,fr
propos,m,fr
pronom,m,fr
Prolog,m,fr
prosélytisme,m,fr
prophète,m,fr
propfan,m,fr
prométhéum,m,fr
protactinium,m,fr
profil,m,fr
prométhium,m,fr
prompteur,m,fr
progénote,m,fr
professeur d’anglais,m,fr
prolog,m,fr
professeur,m,fr
projet,m,fr
professeur émérite,m,fr
profileur,m,fr
prodrome,m,fr
procédé,m,fr
procès-verbal,m,fr
problème,m,fr
prix,m,fr
procureur,m,fr
prix d'achat,m,fr
prisonnier,m,fr
prion,m,fr
privilège,m,fr
printemps,m,fr
primoaccédant,m,fr
primo-accédant,m,fr
prince,m,fr
principe anthropique,m,fr
prequel,m,fr
praséodyme,m,fr
prime time,m,fr
poète,m,fr
pouvoir d'achat,m,fr
prairial,m,fr
poème,m,fr
poussin,m,fr
pourriel,m,fr
poumon,m,fr
pourboire,m,fr
poulet,m,fr
pourcentage,m,fr
pouls,m,fr
poulpe,m,fr
potiron,m,fr
potassium,m,fr
potorou,m,fr
Post-it,m,fr
potimarron,m,fr
pouce,m,fr
potage,m,fr
pot,m,fr
post-it,m,fr
poteau,m,fr
postcommunisme,m,fr
portemanteau,m,fr
portugais,m,fr
porteur,m,fr
porte-monnaie,m,fr
portrait,m,fr
porte-épée,m,fr
porte-plume,m,fr
pop-up,m,fr
port,m,fr
pop-corn,m,fr
porte-avions,m,fr
pont,m,fr
pontificat,m,fr
porc,m,fr
polémarque,m,fr
pommier,m,fr
polythéisme,m,fr
polycarbonate,m,fr
poivre,m,fr
polypeptide,m,fr
politicien,m,fr
pollen,m,fr
poisson d’avril,m,fr
poirier,m,fr
polonium,m,fr
poireau,m,fr
point,m,fr
poisson,m,fr
poignet,m,fr
podcasting,m,fr
pochetron,m,fr
podcast,m,fr
pneu,m,fr
poil,m,fr
pluviôse,m,fr
plâtre,m,fr
plutonisme,m,fr
pluriel,m,fr
pluralisme,m,fr
plumage,m,fr
plongeur,m,fr
plutonium,m,fr
plomb,m,fr
pleur,m,fr
platine,m,fr
plongeoir,m,fr
pliage,m,fr
platane,m,fr
plat,m,fr
planeur,m,fr
plancher,m,fr
plastoc,m,fr
placard,m,fr
plafond,m,fr
plaisir,m,fr
plan,m,fr
plaquiste,m,fr
pizzicato,m,fr
pixel,m,fr
piège,m,fr
piéton,m,fr
pitch,m,fr
pizzaïolo,m,fr
pivot,m,fr
pit-bull,m,fr
pita,m,fr
pissenlit,m,fr
pistolet,m,fr
piston,m,fr
piratage,m,fr
pionnier,m,fr
pistolet-mitrailleur,m,fr
pin’s,m,fr
pion,m,fr
pinceau,m,fr
pinson,m,fr
pingouin,m,fr
pin,m,fr
ping-pong,m,fr
Pilpil,m,fr
piment,m,fr
pilpil,m,fr
pilote,m,fr
pigeon,m,fr
pilier,m,fr
piercing,m,fr
piano-bar,m,fr
phénix,m,fr
PIB,m,fr
pied-bot,m,fr
pied-droit,m,fr
pic,m,fr
pied,m,fr
phénomène,m,fr
phosphore,m,fr
photosystème,m,fr
photomultiplicateur,m,fr
photojournalisme,m,fr
phoque,m,fr
photocopillage,m,fr
phishing,m,fr
phonographe,m,fr
pharaon,m,fr
pharmacien,m,fr
phare,m,fr
peyotl,m,fr
peuplier,m,fr
petit gravelot,m,fr
peuple,m,fr
pesto,m,fr
peigne,m,fr
petit-fils,m,fr
PDF,m,fr
peep-show,m,fr
paysage,m,fr
pays,m,fr
PC,m,fr
patin,m,fr
paysan,m,fr
pastrami,m,fr
pavot,m,fr
pavé,m,fr
patriote,m,fr
pasteur,m,fr
passé,m,fr
passereau,m,fr
passeport,m,fr
partenariat,m,fr
partitif,m,fr
pashmina,m,fr
parkinson,m,fr
parjure,m,fr
parrain,m,fr
parraineur,m,fr
pas,m,fr
pari,m,fr
parlement,m,fr
parlophone,m,fr
parfum,m,fr
pare-buffle,m,fr
paratonnerre,m,fr
parapluie,m,fr
parages,m,fr
paratexte,m,fr
pardon,m,fr
paralogisme,m,fr
parapente,m,fr
parent,m,fr
paradis,m,fr
paradigme,m,fr
papy-boum,m,fr
parabène,m,fr
papillon,m,fr
paraben,m,fr
paquet,m,fr
papy-boom,m,fr
paon,m,fr
papillomavirus,m,fr
papier,m,fr
pape,m,fr
pantographe,m,fr
papamobile,m,fr
panégyrique,m,fr
panpsychisme,m,fr
panneau,m,fr
panini,m,fr
panier,m,fr
pancake,m,fr
pamplemousse,m,fr
palladium,m,fr
panettone,m,fr
pandéisme,m,fr
pancréas,m,fr
palmier,m,fr
palindrome,m,fr
paletot,m,fr
pain,m,fr
pacte,m,fr
pager,m,fr
pageur,m,fr
paintball,m,fr
packaging,m,fr
pacs,m,fr
P.I.B.,m,fr
P. I. B.,m,fr
P. Q.,m,fr
P.C.,m,fr
outplacement,m,fr
ovule,m,fr
P. C.,m,fr
oxyde,m,fr
oxygène,m,fr
Ouzbékistan,m,fr
ouvrier,m,fr
ouvrage,m,fr
Ouganda,m,fr
ours polaire,m,fr
ours,m,fr
ouragan,m,fr
outing,m,fr
outil,m,fr
oursin,m,fr
ouest,m,fr
ouaouaron,m,fr
oubli,m,fr
otage,m,fr
os,m,fr
orme,m,fr
orteil,m,fr
orignau,m,fr
orphelin,m,fr
ornement,m,fr
orignat,m,fr
orge,m,fr
organiseur,m,fr
osmium,m,fr
oreiller,m,fr
ordre,m,fr
ordinateur,m,fr
organe,m,fr
orgue,m,fr
oranger,m,fr
orateur,m,fr
orage,m,fr
orchestre,m,fr
opticien,m,fr
ongle,m,fr
or,m,fr
onglet,m,fr
opioïde,m,fr
omnibus,m,fr
optimisme,m,fr
olivier,m,fr
oncle,m,fr
oiseau-trompette,m,fr
oiseau-mouche,m,fr
oison,m,fr
oisillon,m,fr
oiseau,m,fr
OGM,m,fr
ognon,m,fr
oiseau de mer,m,fr
ohm,m,fr
oignon,m,fr
octobre,m,fr
océan,m,fr
odontomètre,m,fr
ocelot,m,fr
observatoire,m,fr
occitan,m,fr
octet,m,fr
objet fractal,m,fr
néon,m,fr
objet,m,fr
nœud papillon,m,fr
néodyme,m,fr
Népal,m,fr
néologisme,m,fr
névé,m,fr
nègre,m,fr
nymphéa,m,fr
nursage,m,fr
nugget,m,fr
nursing,m,fr
nécrophage,m,fr
numéro,m,fr
nuage,m,fr
nucléocrate,m,fr
numériseur,m,fr
NPI,m,fr
novembre,m,fr
noyer,m,fr
noyau,m,fr
novial,m,fr
notaire,m,fr
noueur,m,fr
non-évènement,m,fr
non-événement,m,fr
nonantième,m,fr
nopal,m,fr
nombril,m,fr
nommage,m,fr
nombre,m,fr
non-dit,m,fr
neptunisme,m,fr
noir,m,fr
nom,m,fr
nectar,m,fr
nem,m,fr
navire,m,fr
navet,m,fr
narco,m,fr
navigateur,m,fr
nashi,m,fr
narcodollar,m,fr
narcotrafic,m,fr
narcotrafiquant,m,fr
Napolitain,m,fr
naan,m,fr
nanoréseau,m,fr
napolitain,m,fr
nain,m,fr
N. P. I.,m,fr
métèque,m,fr
N.P.I.,m,fr
méringue,m,fr
métier,m,fr
méranti,m,fr
métal,m,fr
mérengué,m,fr
mérite,m,fr
méristème,m,fr
métayer,m,fr
mélange,m,fr
ménage,m,fr
mégastore,m,fr
médiascope,m,fr
médicament,m,fr
mégalithe,m,fr
médoc,m,fr
médiamat,m,fr
médecin,m,fr
mécanisme,m,fr
mécénat,m,fr
mécène,m,fr
mètre carré,m,fr
mâle,m,fr
mycélium,m,fr
mât,m,fr
mème,m,fr
mythe,m,fr
myosotis,m,fr
musée,m,fr
mystère,m,fr
muguet,m,fr
museau,m,fr
mulet,m,fr
musicien,m,fr
must,m,fr
multiplexe,m,fr
muscle,m,fr
MP3,m,fr
moyeu,m,fr
mouvement,m,fr
mug,m,fr
Moyen Âge,m,fr
moustique,m,fr
mouton,m,fr
mousquet,m,fr
moulinet,m,fr
moulin,m,fr
mot-valise,m,fr
mot-rébus,m,fr
moteur,m,fr
mouflon,m,fr
mort,f,fr
MOS,m,fr
mort-vivant,m,fr
mouchoir,m,fr
morpion,m,fr
morceau,m,fr
mot,m,fr
morphing,m,fr
Monsieur,m,fr
monte-meuble,m,fr
moment,m,fr
Monténégro,m,fr
montage,m,fr
monothéisme,m,fr
monde,m,fr
mollusque,m,fr
monocycle,m,fr
molybdène,m,fr
molleton,m,fr
mollet,m,fr
mois,m,fr
mode stand-by,m,fr
moineau,m,fr
modérateur,m,fr
moine,m,fr
mojito,m,fr
moignon,m,fr
MMS,m,fr
missionnaire,m,fr
missel,m,fr
mitage,m,fr
miroir,m,fr
mirodrome,m,fr
miso,m,fr
MIPS,m,fr
minéral,m,fr
Minnesota,m,fr
ministère,m,fr
Minitel,m,fr
ministère public,m,fr
minerai,m,fr
minispace,m,fr
minaret,m,fr
mimosa,m,fr
mini-ordinateur,m,fr
million,m,fr
mimivirus,m,fr
millième,m,fr
militant,m,fr
millimètre,m,fr
militaire,m,fr
milan,m,fr
millier,m,fr
microcontact,m,fr
miel,m,fr
micromoteur,m,fr
microscope,m,fr
micromètre,m,fr
microtome,m,fr
microcrédit,m,fr
micro-trottoir,m,fr
miaulement,m,fr
micro-ondes,m,fr
mica,m,fr
Mexique,m,fr
meuble,m,fr
meunier,m,fr
messidor,m,fr
message multimédia,m,fr
Mercure,m,fr
mercredi,m,fr
merle,m,fr
merisier,m,fr
merengué,m,fr
merengue,m,fr
merbau,m,fr
menuisier,m,fr
mercato,m,fr
mendiant,m,fr
menu déroulant,m,fr
mendélévium,m,fr
mec,m,fr
meitnérium,m,fr
matériel,m,fr
maçon,m,fr
maïs,m,fr
maïeuticien,m,fr
melon,m,fr
matériau,m,fr
meitnerium,m,fr
matin,m,fr
matou,m,fr
matelot,m,fr
matelas,m,fr
match,m,fr
MATIF,m,fr
Matif,m,fr
marchouèche,m,fr
marchandiseur,m,fr
marathe,m,fr
marchand,m,fr
marbre,m,fr
marcel,m,fr
marais,m,fr
mastère,m,fr
maracuja,m,fr
maquereau,m,fr
manteau,m,fr
maquis,m,fr
manuel,m,fr
manocontact,m,fr
manque,m,fr
mannequinat,m,fr
manioc,m,fr
mandat,m,fr
manganèse,m,fr
mandarin,m,fr
manga,m,fr
mammifère,m,fr
malheur,m,fr
manageur,m,fr
malossol,m,fr
mammouth,m,fr
mail,m,fr
Mahorais,m,fr
mal-logement,m,fr
maki,m,fr
mai,m,fr
making of,m,fr
magnet,m,fr
magazine,m,fr
Maghreb,m,fr
mafé,m,fr
magnétoscope,m,fr
magasin,m,fr
macaque,m,fr
maffé,m,fr
légume,m,fr
lézard,m,fr
lâcher-prise,m,fr
lève-vitre,m,fr
léopard,m,fr
lève-glace,m,fr
lynx,m,fr
lyrisme,m,fr
luth,m,fr
lutétium,m,fr
lutin,m,fr
loup,m,fr
ludiciel,m,fr
loto,m,fr
look,m,fr
loser,m,fr
lopin,m,fr
losange,m,fr
lundi,m,fr
logiciel,m,fr
lièvre,m,fr
livre audio,m,fr
loft,m,fr
logement,m,fr
lobe pariétal,m,fr
liège,m,fr
lodge,m,fr
lit,m,fr
linge,m,fr
liposome,m,fr
lin,m,fr
limbe,m,fr
lithium,m,fr
litre,m,fr
limaçon,m,fr
lion,m,fr
lieu de naissance,m,fr
lichen,m,fr
lieutenant,m,fr
lieu,m,fr
libraire,m,fr
lilas,m,fr
Libéria,m,fr
lev,m,fr
liber,m,fr
lexique,m,fr
LCD,m,fr
levier,m,fr
lave-auto,m,fr
laurier,m,fr
lapin,m,fr
LAV,m,fr
laser,m,fr
lassi,m,fr
lawrencium,m,fr
lapereau,m,fr
lard,m,fr
langage,m,fr
lange,m,fr
lanthanide,m,fr
lambris,m,fr
land art,m,fr
lanthane,m,fr
laiton,m,fr
lait entier,m,fr
lambeau,m,fr
lac,m,fr
lacet,m,fr
laboratoire,m,fr
lait,m,fr
laboureur,m,fr
kyudo,m,fr
krypton,m,fr
labarum,m,fr
képi,m,fr
kyu,m,fr
koto,m,fr
kondo,m,fr
kronprinz,m,fr
kitesurf,m,fr
kilomètre,m,fr
kirghiz,m,fr
koala,m,fr
Kirghizistan,m,fr
kite,m,fr
kilofranc,m,fr
kilogramme,m,fr
khobz,m,fr
kiloeuro,m,fr
kerma,m,fr
kicker,m,fr
