noun,gender,lang
dispute,"rzeczownik, rodzaj żeński",fr
disposition,"rzeczownik, rodzaj żeński",fr
éclogite,"rzeczownik, rodzaj żeński",fr
éclipse,"rzeczownik, rodzaj żeński",fr
dizaine,"rzeczownik, rodzaj żeński",fr
embryologie,"rzeczownik, rodzaj żeński",fr
divinité,"rzeczownik, rodzaj żeński",fr
embrassade,"rzeczownik, rodzaj żeński",fr
embouchure,"rzeczownik, rodzaj żeński",fr
embolie,"rzeczownik, rodzaj żeński",fr
embarcation,"rzeczownik, rodzaj żeński",fr
divergence,"rzeczownik, rodzaj żeński",fr
émancipation,"rzeczownik, rodzaj żeński",fr
émanation,"rzeczownik, rodzaj żeński",fr
élucubration,"rzeczownik, rodzaj żeński",fr
élucidation,"rzeczownik, rodzaj żeński",fr
éloquence,"rzeczownik, rodzaj żeński",fr
ellipse,"rzeczownik, rodzaj żeński",fr
Éloïse,"rzeczownik, rodzaj żeński, nazwa własna",fr
Élodie,"rzeczownik, rodzaj żeński, nazwa własna",fr
Élise,"rzeczownik, rodzaj żeński, nazwa własna",fr
Élisabeth,"rzeczownik, rodzaj żeński, nazwa własna",fr
élimination,"rzeczownik, rodzaj żeński",fr
Éliane,"rzeczownik, rodzaj żeński, nazwa własna",fr
Elfi,"rzeczownik, rodzaj żeński, nazwa własna",fr
éléphantiasis,"rzeczownik, rodzaj żeński",fr
diverticulite,"rzeczownik, rodzaj żeński",fr
élégie,"rzeczownik, rodzaj żeński",fr
éclampsie,"rzeczownik, rodzaj żeński",fr
disponibilité,"rzeczownik, rodzaj żeński",fr
électrotechnique,"rzeczownik, rodzaj żeński",fr
électrostatique,"rzeczownik, rodzaj żeński",fr
éléphante,"rzeczownik, rodzaj żeński",fr
Élisa,"rzeczownik, rodzaj żeński, nazwa własna",fr
épave,"rzeczownik, rodzaj żeński",fr
élite,"rzeczownik, rodzaj żeński",fr
ethnicité,"rzeczownik, rodzaj żeński",fr
Éléonore,"rzeczownik, rodzaj żeński, nazwa własna",fr
Éthiopienne,"rzeczownik, rodzaj żeński",fr
éthique,przymiotnik,fr
électronique,przymiotnik,fr
Éthiopie,"rzeczownik, rodzaj żeński, nazwa własna",fr
éthicienne,"rzeczownik, rodzaj żeński",fr
étape,"rzeczownik, rodzaj żeński",fr
élégance,"rzeczownik, rodzaj żeński",fr
étanchéité,"rzeczownik, rodzaj żeński",fr
étamine,"rzeczownik, rodzaj żeński",fr
éternité,"rzeczownik, rodzaj żeński",fr
étendue,"rzeczownik, rodzaj żeński",fr
étagère,"rzeczownik, rodzaj żeński",fr
étable,"rzeczownik, rodzaj żeński",fr
Estonienne,"rzeczownik, rodzaj żeński",fr
épée,"rzeczownik, rodzaj żeński",fr
estime de soi,"fraza rzeczownikowa, rodzaj żeński",fr
Estonie,"rzeczownik, rodzaj żeński",fr
électromyographie,"rzeczownik, rodzaj żeński",fr
estimation,"rzeczownik, rodzaj żeński",fr
estime,"rzeczownik, rodzaj żeński",fr
Estelle,"rzeczownik, rodzaj żeński, nazwa własna",fr
euphorie,"rzeczownik, rodzaj żeński",fr
esthétique,przymiotnik,fr
Ankarien,"rzeczownik, rodzaj męski",fr
faisanderie,"rzeczownik, rodzaj żeński",fr
Esther,"rzeczownik, rodzaj żeński, nazwa własna",fr
essence,"rzeczownik, rodzaj żeński",fr
fellation,"rzeczownik, rodzaj żeński",fr
Félicité,"rzeczownik, rodzaj żeński, nazwa własna",fr
félicitation,"rzeczownik, rodzaj żeński",fr
euphorbe,"rzeczownik, rodzaj żeński",fr
Félicie,"rzeczownik, rodzaj żeński, nazwa własna",fr
félicité,"rzeczownik, rodzaj żeński",fr
fée,"rzeczownik, rodzaj żeński",fr
fédération,"rzeczownik, rodzaj żeński",fr
favorite,"rzeczownik, rodzaj żeński",fr
esthétisation,"rzeczownik, rodzaj żeński",fr
fécondation,"rzeczownik, rodzaj żeński",fr
Fédération de Russie,"fraza rzeczownikowa, rodzaj żeński, nazwa własna",fr
faveur,"rzeczownik, rodzaj żeński",fr
favela,"rzeczownik, rodzaj żeński",fr
fauvette mélanocéphale,"fraza rzeczownikowa, rodzaj żeński",fr
faute,"rzeczownik, rodzaj żeński",fr
fauvette grisette,"fraza rzeczownikowa, rodzaj żeński",fr
Faustine,"rzeczownik, rodzaj żeński, nazwa własna",fr
fausse couche,"fraza rzeczownikowa, rodzaj żeński",fr
fausseté,"rzeczownik, rodzaj żeński",fr
faucille,"rzeczownik, rodzaj żeński",fr
fauchaison,"rzeczownik, rodzaj żeński",fr
fatwa,"rzeczownik, rodzaj żeński",fr
fatigue,"rzeczownik, rodzaj żeński",fr
estampille,"rzeczownik, rodzaj żeński",fr
fête,"rzeczownik, rodzaj żeński",fr
force,"rzeczownik, rodzaj żeński",fr
euphonie,"rzeczownik, rodzaj żeński",fr
Franconie,"rzeczownik, rodzaj żeński, nazwa własna",fr
Françoise,"rzeczownik, rodzaj żeński, nazwa własna",fr
francisation,"rzeczownik, rodzaj żeński",fr
Francine,"rzeczownik, rodzaj żeński, nazwa własna",fr
franchise,"rzeczownik, rodzaj żeński",fr
Franche-Comté,"rzeczownik, rodzaj żeński, nazwa własna",fr
fauvette des jardins,"fraza rzeczownikowa, rodzaj żeński",fr
Franceline,"rzeczownik, rodzaj żeński, nazwa własna",fr
Francette,"rzeczownik, rodzaj żeński, nazwa własna",fr
faucheuse,"rzeczownik, rodzaj żeński",fr
franc-maçonnerie,"rzeczownik, rodzaj żeński",fr
Française,"rzeczownik, rodzaj żeński",fr
framboise,"rzeczownik, rodzaj żeński",fr
fraise,"rzeczownik, rodzaj żeński",fr
fraîcheur,"rzeczownik, rodzaj żeński",fr
fragmentation,"rzeczownik, rodzaj żeński",fr
Eurasie,"rzeczownik, rodzaj żeński, nazwa własna",fr
France,"rzeczownik, rodzaj żeński, nazwa własna",fr
fraise des bois,"fraza rzeczownikowa, rodzaj żeński",fr
fragilité,"rzeczownik, rodzaj żeński",fr
fraction,"rzeczownik, rodzaj żeński",fr
fourniture,"rzeczownik, rodzaj żeński",fr
fourmilière,"rzeczownik, rodzaj żeński",fr
fourche,"rzeczownik, rodzaj żeński",fr
fouille,"rzeczownik, rodzaj żeński",fr
fauvette à tête noire,"fraza rzeczownikowa, rodzaj żeński",fr
fauvette,"rzeczownik, rodzaj żeński",fr
fourrure,"rzeczownik, rodzaj żeński",fr
fougue,"rzeczownik, rodzaj żeński",fr
fourchette,"rzeczownik, rodzaj żeński",fr
fosse,"rzeczownik, rodzaj żeński",fr
foule,"rzeczownik, rodzaj żeński",fr
fossette,"rzeczownik, rodzaj żeński",fr
Galilée,"rzeczownik, rodzaj żeński, nazwa własna",fr
girafe,"rzeczownik, rodzaj żeński",fr
gingivectomie,"rzeczownik, rodzaj żeński",fr
fougère,"rzeczownik, rodzaj żeński",fr
Ginette,"rzeczownik, rodzaj żeński, nazwa własna",fr
Gilberte,"rzeczownik, rodzaj żeński, nazwa własna",fr
gigue,"rzeczownik, rodzaj żeński",fr
fourmi,"rzeczownik, rodzaj żeński",fr
Ghyslaine,"rzeczownik, rodzaj żeński, nazwa własna",fr
gifle,"rzeczownik, rodzaj żeński",fr
fracture,"rzeczownik, rodzaj żeński",fr
Ghislaine,"rzeczownik, rodzaj żeński, nazwa własna",fr
gibbérelline,"rzeczownik, rodzaj żeński",fr
gestion,"rzeczownik, rodzaj żeński",fr
gestation,"rzeczownik, rodzaj żeński",fr
Gervaise,"rzeczownik, rodzaj żeński, nazwa własna",fr
Gertrude,"rzeczownik, rodzaj żeński, nazwa własna",fr
gérontologie,"rzeczownik, rodzaj żeński",fr
germination,"rzeczownik, rodzaj żeński",fr
Germanie,"rzeczownik, rodzaj żeński, nazwa własna",fr
gerbille,"rzeczownik, rodzaj żeński",fr
gérontocratie,"rzeczownik, rodzaj żeński",fr
foudre,"rzeczownik, rodzaj żeński",fr
gerbe,"rzeczownik, rodzaj żeński",fr
galimatias,"rzeczownik, rodzaj żeński",fr
gérante,"rzeczownik, rodzaj żeński",fr
gerboise,"rzeczownik, rodzaj żeński",fr
germanisation,"rzeczownik, rodzaj żeński",fr
Germaine,"rzeczownik, rodzaj żeński, nazwa własna",fr
Geraldine,"rzeczownik, rodzaj żeński, nazwa własna",fr
géosphère,"rzeczownik, rodzaj żeński",fr
grêle,przymiotnik,fr
grenade,"rzeczownik, rodzaj żeński",fr
Géraldine,"rzeczownik, rodzaj żeński, nazwa własna",fr
Georgine,"rzeczownik, rodzaj żeński, nazwa własna",fr
Haute-Autriche,"rzeczownik, rodzaj żeński, nazwa własna",fr
haute-contre,"rzeczownik, rodzaj żeński",fr
haute couture,"fraza rzeczownikowa, rodzaj żeński",fr
haute,"rzeczownik, rodzaj żeński",fr
haute trahison,"fraza rzeczownikowa, rodzaj żeński",fr
hausse,"rzeczownik, rodzaj żeński",fr
hâte,"rzeczownik, rodzaj żeński",fr
harpie,"rzeczownik, rodzaj żeński",fr
géphyrophobie,"rzeczownik, rodzaj żeński",fr
harpe,"rzeczownik, rodzaj żeński",fr
harpaxophobie,"rzeczownik, rodzaj żeński",fr
gériatrie,"rzeczownik, rodzaj żeński",fr
harmonisation,"rzeczownik, rodzaj żeński",fr
hardiesse,"rzeczownik, rodzaj żeński",fr
haptophobie,"rzeczownik, rodzaj żeński",fr
harissa,"rzeczownik, rodzaj żeński",fr
hanche,"rzeczownik, rodzaj żeński",fr
harmonie,"rzeczownik, rodzaj żeński",fr
Hambourgeoise,"rzeczownik, rodzaj żeński",fr
Hanovrienne,"rzeczownik, rodzaj żeński",fr
harangue,"rzeczownik, rodzaj żeński",fr
halorhodopsine,"rzeczownik, rodzaj żeński",fr
halogénation,"rzeczownik, rodzaj żeński",fr
haleine,"rzeczownik, rodzaj żeński",fr
haie,"rzeczownik, rodzaj żeński",fr
hagiologie,"rzeczownik, rodzaj żeński",fr
hagiographie,"rzeczownik, rodzaj żeński",fr
greffe,"rzeczownik, rodzaj żeński",fr
habitude,"rzeczownik, rodzaj żeński",fr
habituation,"rzeczownik, rodzaj żeński",fr
hallucination,"rzeczownik, rodzaj żeński",fr
Hanoï,"rzeczownik, rodzaj żeński, nazwa własna",fr
hylophobie,"rzeczownik, rodzaj żeński",fr
gérance,"rzeczownik, rodzaj żeński",fr
hallebarde,"rzeczownik, rodzaj żeński",fr
hygrophobie,"rzeczownik, rodzaj żeński",fr
hyène,"rzeczownik, rodzaj żeński",fr
hyène rayée,"fraza rzeczownikowa, rodzaj żeński",fr
haine,"rzeczownik, rodzaj żeński",fr
hydroxylation,"rzeczownik, rodzaj żeński",fr
hydroxylamine,"rzeczownik, rodzaj żeński",fr
hydrostatique,przymiotnik,fr
hydrosphère,"rzeczownik, rodzaj żeński",fr
hydrothérapie,"rzeczownik, rodzaj żeński",fr
hydrotechnique,"rzeczownik, rodzaj żeński",fr
hydroquinone,"rzeczownik, rodzaj żeński",fr
hygiène,"rzeczownik, rodzaj żeński",fr
hydrophobie,"rzeczownik, rodzaj żeński",fr
hydrologie,"rzeczownik, rodzaj żeński",fr
hydrogéologie,"rzeczownik, rodzaj żeński",fr
hydrométrie,"rzeczownik, rodzaj żeński",fr
hydrolyse,"rzeczownik, rodzaj żeński",fr
hydrogénation,"rzeczownik, rodzaj żeński",fr
hydrographie,"rzeczownik, rodzaj żeński",fr
hydroélectricité,"rzeczownik, rodzaj żeński",fr
hydrocèle,"rzeczownik, rodzaj żeński",fr
hydre,"rzeczownik, rodzaj żeński",fr
hydraulique,przymiotnik,fr
hydrocéphalie,"rzeczownik, rodzaj żeński",fr
igname,"rzeczownik, rodzaj żeński",fr
inconscience,"rzeczownik, rodzaj żeński",fr
hache,"rzeczownik, rodzaj żeński",fr
indemnité,"rzeczownik, rodzaj żeński",fr
indemnisation,"rzeczownik, rodzaj żeński",fr
hydrobiologie,"rzeczownik, rodzaj żeński",fr
inconnue,"rzeczownik, rodzaj żeński",fr
Inde,"rzeczownik, rodzaj żeński, nazwa własna",fr
incursion,"rzeczownik, rodzaj żeński",fr
incroyante,"rzeczownik, rodzaj żeński",fr
incroyance,"rzeczownik, rodzaj żeński",fr
halitose,"rzeczownik, rodzaj żeński",fr
inculpation,"rzeczownik, rodzaj żeński",fr
incrédulité,"rzeczownik, rodzaj żeński",fr
hippologie,"rzeczownik, rodzaj żeński",fr
incorrection,"rzeczownik, rodzaj żeński",fr
incurie,"rzeczownik, rodzaj żeński",fr
incompétence,"rzeczownik, rodzaj żeński",fr
incompatibilité,"rzeczownik, rodzaj żeński",fr
incombustibilité,"rzeczownik, rodzaj żeński",fr
inclinaison,"rzeczownik, rodzaj żeński",fr
incontinence,"rzeczownik, rodzaj żeński",fr
incitation,"rzeczownik, rodzaj żeński",fr
incorporation,"rzeczownik, rodzaj żeński",fr
incision,"rzeczownik, rodzaj żeński",fr
incohérence,"rzeczownik, rodzaj żeński",fr
incapacité,"rzeczownik, rodzaj żeński",fr
inauthenticité,"rzeczownik, rodzaj żeński",fr
inattention,"rzeczownik, rodzaj żeński",fr
incantation,"rzeczownik, rodzaj żeński",fr
inactivité,"rzeczownik, rodzaj żeński",fr
inauguration,"rzeczownik, rodzaj żeński",fr
impunité,"rzeczownik, rodzaj żeński",fr
inactivation,"rzeczownik, rodzaj żeński",fr
impudeur,"rzeczownik, rodzaj żeński",fr
improductivité,"rzeczownik, rodzaj żeński",fr
imprudence,"rzeczownik, rodzaj żeński",fr
imprimerie,"rzeczownik, rodzaj żeński",fr
incartade,"rzeczownik, rodzaj żeński",fr
hydrodynamique,"rzeczownik, rodzaj żeński",fr
impulsion,"rzeczownik, rodzaj żeński",fr
imprévisibilité,"rzeczownik, rodzaj żeński",fr
inadvertance,"rzeczownik, rodzaj żeński",fr
incarnation,"rzeczownik, rodzaj żeński",fr
isolation,"rzeczownik, rodzaj żeński",fr
Islandaise,"rzeczownik, rodzaj żeński",fr
islamophobie,"rzeczownik, rodzaj żeński",fr
Islande,"rzeczownik, rodzaj żeński, nazwa własna",fr
islamisation,"rzeczownik, rodzaj żeński",fr
Iseult,"rzeczownik, rodzaj żeński, nazwa własna",fr
ischémie,"rzeczownik, rodzaj żeński",fr
Isis,"rzeczownik, rodzaj żeński, nazwa własna",fr
Isaure,"rzeczownik, rodzaj żeński, nazwa własna",fr
Isabelle,"rzeczownik, rodzaj żeński, nazwa własna",fr
irritabilité,"rzeczownik, rodzaj żeński",fr
irrigation,"rzeczownik, rodzaj żeński",fr
irritation,"rzeczownik, rodzaj żeński",fr
incertitude,"rzeczownik, rodzaj żeński",fr
imprécision,"rzeczownik, rodzaj żeński",fr
imprimante,"rzeczownik, rodzaj żeński",fr
imprévoyance,"rzeczownik, rodzaj żeński",fr
ironie,"rzeczownik, rodzaj żeński",fr
irradiation,"rzeczownik, rodzaj żeński",fr
impression,"rzeczownik, rodzaj żeński",fr
irrégularité,"rzeczownik, rodzaj żeński",fr
Irlandaise,"rzeczownik, rodzaj żeński",fr
irréligion,"rzeczownik, rodzaj żeński",fr
irresponsabilité,"rzeczownik, rodzaj żeński",fr
Irlande du Nord,"fraza rzeczownikowa, rodzaj żeński, nazwa własna",fr
législation,"rzeczownik, rodzaj żeński",fr
irreligiosité,"rzeczownik, rodzaj żeński",fr
Irlande,"rzeczownik, rodzaj żeński, nazwa własna",fr
légion étrangère,"fraza rzeczownikowa, rodzaj żeński",fr
légion,"rzeczownik, rodzaj żeński",fr
légende urbaine,"fraza rzeczownikowa, rodzaj żeński",fr
légende,"rzeczownik, rodzaj żeński",fr
légèreté,"rzeczownik, rodzaj żeński",fr
légation,"rzeczownik, rodzaj żeński",fr
légalité,"rzeczownik, rodzaj żeński",fr
légalisation,"rzeczownik, rodzaj żeński",fr
lectrice,"rzeczownik, rodzaj żeński",fr
Lecce,"rzeczownik, rodzaj żeński, nazwa własna",fr
leçon,"rzeczownik, rodzaj żeński",fr
lecture,"rzeczownik, rodzaj żeński",fr
lazulite,"rzeczownik, rodzaj żeński",fr
lavette,"rzeczownik, rodzaj żeński",fr
laverie,"rzeczownik, rodzaj żeński",fr
irrationalité,"rzeczownik, rodzaj żeński",fr
lavande,"rzeczownik, rodzaj żeński",fr
iridescence,"rzeczownik, rodzaj żeński",fr
Laurence,"rzeczownik, rodzaj żeński, nazwa własna",fr
Laureline,"rzeczownik, rodzaj żeński, nazwa własna",fr
Laure,"rzeczownik, rodzaj żeński, nazwa własna",fr
lauréate,"rzeczownik, rodzaj żeński",fr
Laurette,"rzeczownik, rodzaj żeński, nazwa własna",fr
laudation,"rzeczownik, rodzaj żeński",fr
Laura,"rzeczownik, rodzaj żeński, nazwa własna",fr
Irène,"rzeczownik, rodzaj żeński, nazwa własna",fr
latrines,"rzeczownik, rodzaj żeński, liczba mnoga",fr
latte,"rzeczownik, rodzaj żeński",fr
Khakassie,"rzeczownik, rodzaj żeński, nazwa własna",fr
machine à écrire,"fraza rzeczownikowa, rodzaj żeński",fr
machine,"rzeczownik, rodzaj żeński",fr
lave,"rzeczownik, rodzaj żeński",fr
machination,"rzeczownik, rodzaj żeński",fr
Macao,"rzeczownik, rodzaj żeński, nazwa własna",fr
Macédoine,"rzeczownik, rodzaj żeński, nazwa własna",fr
machette,"rzeczownik, rodzaj żeński",fr
mâche,"rzeczownik, rodzaj żeński",fr
lyre,"rzeczownik, rodzaj żeński",fr
Lydie,"rzeczownik, rodzaj żeński, nazwa własna",fr
literie,"rzeczownik, rodzaj żeński",fr
Lyonnaise,"rzeczownik, rodzaj żeński",fr
Lydia,"rzeczownik, rodzaj żeński, nazwa własna",fr
lycéenne,"rzeczownik, rodzaj żeński",fr
lymphe,"rzeczownik, rodzaj żeński",fr
lygophobie,"rzeczownik, rodzaj żeński",fr
Laurine,"rzeczownik, rodzaj żeński, nazwa własna",fr
luzerne,"rzeczownik, rodzaj żeński",fr
luthéranisme,"rzeczownik, rodzaj żeński",fr
Luxembourgeoise,"rzeczownik, rodzaj żeński",fr
litanie,"rzeczownik, rodzaj żeński",fr
Lvov,"rzeczownik, rodzaj żeński, nazwa własna",fr
mandragore,"rzeczownik, rodzaj żeński",fr
Lusitanie,"rzeczownik, rodzaj żeński, nazwa własna",fr
Lusace,"rzeczownik, rodzaj żeński, nazwa własna",fr
Lausannoise,"rzeczownik, rodzaj żeński",fr
mandorle,"rzeczownik, rodzaj żeński",fr
mandibule,"rzeczownik, rodzaj żeński",fr
mandoline,"rzeczownik, rodzaj żeński",fr
mastectomie,"rzeczownik, rodzaj żeński",fr
massue,"rzeczownik, rodzaj żeński",fr
masseuse,"rzeczownik, rodzaj żeński",fr
masse,"rzeczownik, rodzaj żeński",fr
masse molaire,"fraza rzeczownikowa, rodzaj żeński",fr
masse critique,"fraza rzeczownikowa, rodzaj żeński",fr
lutte,"rzeczownik, rodzaj żeński",fr
masculinité,"rzeczownik, rodzaj żeński",fr
masse atomique,"fraza rzeczownikowa, rodzaj żeński",fr
Mascareignes,"rzeczownik, rodzaj żeński, liczba mnoga, nazwa własna",fr
Maryvonne,"rzeczownik, rodzaj żeński, nazwa własna",fr
Mascate,"rzeczownik, rodzaj żeński, nazwa własna",fr
Martinique,"rzeczownik, rodzaj żeński, nazwa własna",fr
mascotte,"rzeczownik, rodzaj żeński",fr
Martine,"rzeczownik, rodzaj żeński, nazwa własna",fr
Maryvette,"rzeczownik, rodzaj żeński, nazwa własna",fr
luxure,"rzeczownik, rodzaj żeński",fr
marte,"rzeczownik, rodzaj żeński",fr
Marrakech,"rzeczownik, rodzaj żeński, nazwa własna",fr
luxation,"rzeczownik, rodzaj żeński",fr
marqueterie,"rzeczownik, rodzaj żeński",fr
marque commerciale,"fraza rzeczownikowa, rodzaj żeński",fr
Marthe,"rzeczownik, rodzaj żeński, nazwa własna",fr
marraine,"rzeczownik, rodzaj żeński",fr
mélanotropine,"rzeczownik, rodzaj żeński",fr
mélancolie,"rzeczownik, rodzaj żeński",fr
méiose,"rzeczownik, rodzaj żeński",fr
messagerie,"rzeczownik, rodzaj żeński",fr
miette,"rzeczownik, rodzaj żeński",fr
mie,"rzeczownik, rodzaj żeński",fr
miction,"rzeczownik, rodzaj żeński",fr
microstructure,"rzeczownik, rodzaj żeński",fr
micropaléontologie,"rzeczownik, rodzaj żeński",fr
Micronésie,"rzeczownik, rodzaj żeński, nazwa własna",fr
lutéine,"rzeczownik, rodzaj żeński",fr
microcéphalie,"rzeczownik, rodzaj żeński",fr
microévolution,"rzeczownik, rodzaj żeński",fr
microélectronique,"rzeczownik, rodzaj żeński",fr
microbiologie,"rzeczownik, rodzaj żeński",fr
microéconomie,"rzeczownik, rodzaj żeński",fr
Michèle,"rzeczownik, rodzaj żeński, nazwa własna",fr
Michelle,"rzeczownik, rodzaj żeński, nazwa własna",fr
Micheline,"rzeczownik, rodzaj żeński, nazwa własna",fr
mezzanine,"rzeczownik, rodzaj żeński",fr
micelle,"rzeczownik, rodzaj żeński",fr
Mexicaine,"rzeczownik, rodzaj żeński",fr
mezouzah,"rzeczownik, rodzaj żeński",fr
marquise,"rzeczownik, rodzaj żeński",fr
Mexico,"rzeczownik, rodzaj żeński, nazwa własna",fr
Mélanésie,"rzeczownik, rodzaj żeński, nazwa własna",fr
meurtrissure,"rzeczownik, rodzaj żeński",fr
Meuse,"rzeczownik, rodzaj żeński",fr
meunière,"rzeczownik, rodzaj żeński",fr
meule,"rzeczownik, rodzaj żeński",fr
métropole,"rzeczownik, rodzaj żeński",fr
myologie,"rzeczownik, rodzaj żeński",fr
meuf,"rzeczownik, rodzaj żeński",fr
myocardite,"rzeczownik, rodzaj żeński",fr
mycologie,"rzeczownik, rodzaj żeński",fr
mycotoxine,"rzeczownik, rodzaj żeński",fr
Marseillaise,"rzeczownik, rodzaj żeński",fr
mutule,"rzeczownik, rodzaj żeński",fr
mutagénicité,"rzeczownik, rodzaj żeński",fr
mutilation,"rzeczownik, rodzaj żeński",fr
mutation,"rzeczownik, rodzaj żeński",fr
musulmane,"rzeczownik, rodzaj żeński",fr
musique pop,"fraza rzeczownikowa, rodzaj żeński",fr
musique,"rzeczownik, rodzaj żeński",fr
Mélanie,"rzeczownik, rodzaj żeński, nazwa własna",fr
muséologie,"rzeczownik, rodzaj żeński",fr
musicienne,"rzeczownik, rodzaj żeński",fr
muse,"rzeczownik, rodzaj żeński",fr
musicologie,"rzeczownik, rodzaj żeński",fr
muselière,"rzeczownik, rodzaj żeński",fr
muscimole,"rzeczownik, rodzaj żeński",fr
muscarine,"rzeczownik, rodzaj żeński",fr
muscade,"rzeczownik, rodzaj żeński",fr
mûre,"rzeczownik, rodzaj żeński",fr
Muriel,"rzeczownik, rodzaj żeński, nazwa własna",fr
Murcie,"rzeczownik, rodzaj żeński, nazwa własna",fr
muqueuse,"rzeczownik, rodzaj żeński",fr
musaraigne,"rzeczownik, rodzaj żeński",fr
muraille,"rzeczownik, rodzaj żeński",fr
Murielle,"rzeczownik, rodzaj żeński, nazwa własna",fr
meute,"rzeczownik, rodzaj żeński",fr
neurobiologie,"rzeczownik, rodzaj żeński",fr
noyade,"rzeczownik, rodzaj żeński",fr
Nouvelle-Zemble,"rzeczownik, rodzaj żeński, nazwa własna",fr
Nouvelle-Zélande,"rzeczownik, rodzaj żeński, nazwa własna",fr
noyée,"rzeczownik, rodzaj żeński",fr
nouvelles,"rzeczownik, rodzaj żeński, liczba mnoga",fr
Nouvelle-Guinée,"rzeczownik, rodzaj żeński, nazwa własna",fr
Nouvelle-Galles du Sud,"fraza rzeczownikowa, rodzaj żeński, nazwa własna",fr
Nouvelle-Écosse,"rzeczownik, rodzaj żeński, nazwa własna",fr
nouveauté,"rzeczownik, rodzaj żeński",fr
nourriture,"rzeczownik, rodzaj żeński",fr
nourrice,"rzeczownik, rodzaj żeński",fr
Nouvelle-Calédonie,"rzeczownik, rodzaj żeński, nazwa własna",fr
nouvelle,"rzeczownik, rodzaj żeński",fr
notoriété,"rzeczownik, rodzaj żeński",fr
notion,"rzeczownik, rodzaj żeński",fr
note,"rzeczownik, rodzaj żeński",fr
nosophobie,"rzeczownik, rodzaj żeński",fr
Norvégienne,"rzeczownik, rodzaj żeński",fr
nosologie,"rzeczownik, rodzaj żeński",fr
notation,"rzeczownik, rodzaj żeński",fr
Norvège,"rzeczownik, rodzaj żeński, nazwa własna",fr
nostalgie,"rzeczownik, rodzaj żeński",fr
Northumbrie,"rzeczownik, rodzaj żeński, nazwa własna",fr
norme,"rzeczownik, rodzaj żeński",fr
Normandie,"rzeczownik, rodzaj żeński, nazwa własna",fr
normalisation,"rzeczownik, rodzaj żeński",fr
Normande,"rzeczownik, rodzaj żeński",fr
nonpareille,"rzeczownik, rodzaj żeński",fr
Nord-Irlandaise,"rzeczownik, rodzaj żeński",fr
noosphère,"rzeczownik, rodzaj żeński",fr
noradrénaline,"rzeczownik, rodzaj żeński",fr
meurtrière,"rzeczownik, rodzaj żeński",fr
non-imposition,"rzeczownik, rodzaj żeński",fr
non-conformité,"rzeczownik, rodzaj żeński",fr
non-existence,"rzeczownik, rodzaj żeński",fr
nonciature,"rzeczownik, rodzaj żeński",fr
nonchalance,"rzeczownik, rodzaj żeński",fr
mévente,"rzeczownik, rodzaj żeński",fr
non-activité,"rzeczownik, rodzaj żeński",fr
nomophobie,"rzeczownik, rodzaj żeński",fr
nomination,"rzeczownik, rodzaj żeński",fr
nomocratie,"rzeczownik, rodzaj żeński",fr
noix de muscade,"fraza rzeczownikowa, rodzaj żeński",fr
nomenclature,"rzeczownik, rodzaj żeński",fr
noix de coco,"fraza rzeczownikowa, rodzaj żeński",fr
noisette,"rzeczownik, rodzaj żeński",fr
Océanie,"rzeczownik, rodzaj żeński",fr
océanologie,"rzeczownik, rodzaj żeński",fr
océanographie,"rzeczownik, rodzaj żeński",fr
noix,"rzeczownik, rodzaj żeński",fr
outrecuidance,"rzeczownik, rodzaj żeński",fr
ornithophobie,"rzeczownik, rodzaj żeński",fr
outre,"rzeczownik, rodzaj żeński",fr
ourse,"rzeczownik, rodzaj żeński",fr
Océane,"rzeczownik, rodzaj żeński, nazwa własna",fr
orogenèse,"rzeczownik, rodzaj żeński",fr
Oulan-Bator,"rzeczownik, rodzaj żeński, nazwa własna",fr
Ougarit,"rzeczownik, rodzaj żeński, nazwa własna",fr
ouette d’Égypte,"fraza rzeczownikowa, rodzaj żeński",fr
oubliette,"rzeczownik, rodzaj żeński",fr
ouate,"rzeczownik, rodzaj żeński",fr
Ostia,"rzeczownik, rodzaj żeński, nazwa własna",fr
ostéoporose,"rzeczownik, rodzaj żeński",fr
ostéogenèse,"rzeczownik, rodzaj żeński",fr
ostéopathie,"rzeczownik, rodzaj żeński",fr
ostéologie,"rzeczownik, rodzaj żeński",fr
Ossétie du Sud,"fraza rzeczownikowa, rodzaj żeński, nazwa własna",fr
ostentation,"rzeczownik, rodzaj żeński",fr
Ossétie,"rzeczownik, rodzaj żeński, nazwa własna",fr
oscillation,"rzeczownik, rodzaj żeński",fr
oseille,"rzeczownik, rodzaj żeński",fr
ortie,"rzeczownik, rodzaj żeński",fr
oseraie,"rzeczownik, rodzaj żeński",fr
Osroène,"rzeczownik, rodzaj żeński, nazwa własna",fr
ossature,"rzeczownik, rodzaj żeński",fr
orthorexie,"rzeczownik, rodzaj żeński",fr
orthopédie,"rzeczownik, rodzaj żeński",fr
orthographie,"rzeczownik, rodzaj żeński",fr
orthèse,"rzeczownik, rodzaj żeński",fr
orographie,"rzeczownik, rodzaj żeński",fr
orthoépie,"rzeczownik, rodzaj żeński",fr
ornithologie,"rzeczownik, rodzaj żeński",fr
orthographe,"rzeczownik, rodzaj żeński",fr
orthodoxie,"rzeczownik, rodzaj żeński",fr
ornementation,"rzeczownik, rodzaj żeński",fr
ornière,"rzeczownik, rodzaj żeński",fr
origine,"rzeczownik, rodzaj żeński",fr
